Median_Household_Income,Population_Below_Poverty,High_School_Diploma_25plus,Bachelors_Degree_25plus,Unemployment,Median_Housing_Value,Median_Gross_Rent,Renter_Occupied_Housing_Units,Total_Population,Median_Age,Per_Capita_Income,Families_Below_Poverty,State,County,Tract,Block Group
102500.0,,280.0,167.0,27.0,481200.0,2522.0,118.0,1853.0,42.1,30630.0,37.0,06,071,001806,3
58750.0,,290.0,45.0,34.0,574700.0,1656.0,184.0,1299.0,28.3,23416.0,27.0,06,071,001808,1
59146.0,,246.0,135.0,49.0,459600.0,2433.0,71.0,1272.0,48.8,32622.0,0.0,06,071,001808,2
89688.0,,250.0,104.0,22.0,460600.0,2173.0,106.0,1464.0,25.5,27459.0,16.0,06,071,001808,3
110428.0,,370.0,137.0,13.0,468000.0,1808.0,57.0,1692.0,34.6,30047.0,17.0,06,071,001809,1
54336.0,,293.0,73.0,51.0,50600.0,-666666666.0,45.0,1862.0,28.1,17552.0,108.0,06,071,001809,2
67140.0,,64.0,157.0,138.0,476600.0,-666666666.0,8.0,732.0,42.1,29508.0,0.0,06,071,001809,3
58490.0,,365.0,132.0,17.0,-666666666.0,1089.0,219.0,1957.0,31.6,16886.0,110.0,06,071,001810,1
73967.0,,232.0,60.0,47.0,417200.0,1876.0,138.0,1548.0,26.3,23899.0,18.0,06,071,001810,2
90143.0,,269.0,73.0,77.0,437900.0,1792.0,137.0,1714.0,30.5,21160.0,41.0,06,071,001810,3
53041.0,,242.0,136.0,8.0,371600.0,1225.0,369.0,1709.0,42.2,18539.0,33.0,06,071,001812,1
56719.0,,214.0,39.0,55.0,441900.0,1491.0,360.0,1398.0,41.2,25853.0,49.0,06,071,001812,2
78119.0,,381.0,68.0,42.0,350000.0,1710.0,238.0,2297.0,30.2,19664.0,11.0,06,071,001813,1
56908.0,,100.0,31.0,35.0,350000.0,1314.0,347.0,1434.0,27.2,17196.0,52.0,06,071,001813,2
110123.0,,107.0,55.0,99.0,356900.0,1314.0,225.0,1365.0,26.7,25403.0,22.0,06,071,001813,3
104150.0,,143.0,104.0,26.0,594200.0,1429.0,92.0,1512.0,38.9,36933.0,0.0,06,071,001901,1
152000.0,,138.0,274.0,23.0,619300.0,-666666666.0,10.0,1258.0,39.1,39990.0,0.0,06,071,001901,2
133047.0,,180.0,444.0,116.0,652600.0,2125.0,31.0,2118.0,36.0,37924.0,19.0,06,071,001901,3
125481.0,,7.0,180.0,40.0,580700.0,-666666666.0,13.0,563.0,56.4,53634.0,0.0,06,071,001906,1
136475.0,,328.0,442.0,159.0,493000.0,2354.0,133.0,2610.0,37.9,32947.0,30.0,06,071,001906,2
117042.0,,757.0,795.0,121.0,482000.0,-666666666.0,67.0,4937.0,37.7,46432.0,108.0,06,071,001906,3
59011.0,,235.0,231.0,110.0,-666666666.0,1753.0,859.0,2468.0,28.8,20440.0,135.0,06,071,001906,4
67372.0,,283.0,641.0,524.0,-666666666.0,2391.0,1476.0,5548.0,34.8,22162.0,0.0,06,071,001907,1
128209.0,,403.0,538.0,155.0,479600.0,2401.0,463.0,3286.0,34.0,32269.0,165.0,06,071,001907,2
146042.0,,562.0,490.0,26.0,404300.0,2606.0,230.0,2729.0,32.8,46538.0,30.0,06,071,001907,3
120369.0,,266.0,867.0,27.0,629600.0,-666666666.0,64.0,2874.0,32.1,47874.0,0.0,06,071,001908,1
92162.0,,163.0,505.0,0.0,564500.0,2210.0,170.0,2440.0,36.2,28771.0,98.0,06,071,001909,1
81908.0,,326.0,86.0,79.0,621400.0,1777.0,361.0,1933.0,32.6,33590.0,113.0,06,071,001910,1
103956.0,,435.0,431.0,23.0,465300.0,1860.0,275.0,2876.0,36.5,30356.0,50.0,06,071,001911,1
106389.0,,95.0,202.0,34.0,562500.0,2648.0,76.0,917.0,36.4,40180.0,0.0,06,071,001911,2
135000.0,,132.0,276.0,24.0,515400.0,2314.0,126.0,1916.0,37.3,41908.0,24.0,06,071,001911,3
156179.0,,260.0,296.0,2.0,714700.0,2381.0,61.0,2656.0,39.0,42513.0,15.0,06,071,002011,1
147438.0,,216.0,569.0,15.0,827800.0,-666666666.0,16.0,1722.0,59.5,69784.0,0.0,06,071,002011,2
77857.0,,390.0,225.0,14.0,292600.0,1396.0,396.0,1682.0,33.7,36209.0,18.0,06,071,002013,1
134130.0,,335.0,241.0,41.0,638200.0,-666666666.0,20.0,2196.0,52.4,51277.0,13.0,06,071,002013,2
147750.0,,243.0,201.0,7.0,697900.0,-666666666.0,12.0,2070.0,42.5,69257.0,0.0,06,071,002014,1
119250.0,,303.0,356.0,23.0,655300.0,3501.0,43.0,2272.0,50.3,55440.0,8.0,06,071,002014,2
94754.0,,231.0,300.0,49.0,550300.0,1853.0,131.0,1673.0,48.7,40139.0,19.0,06,071,002015,1
90804.0,,529.0,275.0,122.0,479000.0,2154.0,308.0,2586.0,40.4,34363.0,14.0,06,071,002015,2
78750.0,,393.0,150.0,44.0,461300.0,1660.0,241.0,1843.0,36.2,29994.0,7.0,06,071,002016,1
85357.0,,347.0,176.0,96.0,486500.0,2662.0,69.0,2085.0,40.7,32560.0,39.0,06,071,002016,2
144271.0,,377.0,366.0,44.0,842200.0,-666666666.0,8.0,2352.0,48.0,55437.0,43.0,06,071,002017,1
164875.0,,110.0,77.0,23.0,790400.0,-666666666.0,0.0,778.0,51.1,59281.0,0.0,06,071,002017,2
160833.0,,252.0,438.0,105.0,733000.0,-666666666.0,89.0,2607.0,52.3,51607.0,48.0,06,071,002017,3
129010.0,,183.0,388.0,36.0,653100.0,2403.0,150.0,2023.0,45.1,49218.0,7.0,06,071,002018,1
71961.0,,453.0,390.0,77.0,529600.0,1870.0,202.0,2322.0,47.8,34655.0,65.0,06,071,002018,2
136750.0,,132.0,473.0,72.0,625500.0,2442.0,69.0,1791.0,40.4,45042.0,26.0,06,071,002019,1
73542.0,,419.0,533.0,141.0,530500.0,2097.0,763.0,3355.0,29.5,27548.0,90.0,06,071,002019,2
219250.0,,164.0,363.0,26.0,1089700.0,-666666666.0,21.0,1742.0,46.8,84094.0,0.0,06,071,002021,1
103994.0,,313.0,175.0,35.0,552000.0,2402.0,98.0,1607.0,41.4,38727.0,17.0,06,071,002021,2
128929.0,,145.0,377.0,41.0,523000.0,2375.0,129.0,1579.0,42.4,40007.0,9.0,06,071,002021,3
64857.0,,335.0,333.0,70.0,463500.0,2160.0,601.0,1950.0,32.8,34390.0,142.0,06,071,002023,1
47885.0,,128.0,52.0,22.0,-666666666.0,-666666666.0,14.0,472.0,65.6,29003.0,0.0,06,071,002023,2
40481.0,,333.0,280.0,42.0,61800.0,1537.0,834.0,1869.0,54.1,27140.0,84.0,06,071,002023,3
105774.0,,87.0,220.0,31.0,428000.0,-666666666.0,78.0,1024.0,40.1,51604.0,21.0,06,071,002023,4
62894.0,,299.0,340.0,125.0,306500.0,1500.0,107.0,2510.0,52.1,30762.0,16.0,06,071,002025,1
82206.0,,393.0,418.0,136.0,464000.0,2787.0,188.0,2801.0,41.4,33420.0,21.0,06,071,002025,2
112337.0,,161.0,551.0,160.0,431900.0,2556.0,307.0,2235.0,35.9,40935.0,41.0,06,071,002027,1
69948.0,,268.0,223.0,0.0,373100.0,1977.0,244.0,1760.0,38.4,35326.0,55.0,06,071,002027,2
41477.0,,223.0,301.0,0.0,460300.0,831.0,237.0,1359.0,45.2,25040.0,22.0,06,071,002027,3
56481.0,,440.0,325.0,66.0,441800.0,1763.0,338.0,2569.0,40.0,28276.0,15.0,06,071,002028,1
106773.0,,707.0,368.0,47.0,495000.0,2686.0,118.0,3623.0,43.1,41538.0,79.0,06,071,002028,2
120250.0,,168.0,156.0,27.0,584100.0,2894.0,104.0,1500.0,39.3,43044.0,0.0,06,071,002029,1
91724.0,,264.0,358.0,11.0,577700.0,2667.0,144.0,2319.0,31.4,28774.0,48.0,06,071,002029,2
95714.0,,190.0,90.0,17.0,487800.0,-666666666.0,24.0,716.0,44.1,33715.0,17.0,06,071,002029,3
134306.0,,68.0,257.0,9.0,620100.0,-666666666.0,26.0,1332.0,42.5,48536.0,6.0,06,071,002029,4
106341.0,,125.0,474.0,39.0,557800.0,2766.0,96.0,1899.0,35.3,38556.0,14.0,06,071,002031,1
127841.0,,232.0,461.0,121.0,634500.0,2857.0,177.0,2859.0,32.9,38346.0,34.0,06,071,002031,2
176042.0,,173.0,384.0,43.0,609900.0,-666666666.0,39.0,1944.0,41.5,50881.0,0.0,06,071,002031,3
157583.0,,77.0,373.0,68.0,637200.0,2811.0,148.0,2390.0,31.3,48157.0,0.0,06,071,002035,1
90921.0,,310.0,498.0,53.0,495000.0,2143.0,157.0,2685.0,45.6,37317.0,24.0,06,071,002035,2
62440.0,,188.0,209.0,170.0,375600.0,1907.0,419.0,1778.0,26.6,27635.0,106.0,06,071,002035,3
65268.0,,17.0,240.0,42.0,369000.0,2333.0,68.0,677.0,49.8,44526.0,0.0,06,071,002035,4
74556.0,,68.0,452.0,0.0,476200.0,1926.0,133.0,1908.0,31.5,35750.0,12.0,06,071,002037,1
123611.0,,244.0,128.0,119.0,462800.0,2159.0,173.0,2383.0,33.3,31172.0,85.0,06,071,002037,2
129844.0,,187.0,171.0,0.0,448800.0,-666666666.0,34.0,1157.0,33.5,39040.0,0.0,06,071,002037,3
112361.0,,335.0,346.0,11.0,515300.0,-666666666.0,58.0,2259.0,38.1,35833.0,0.0,06,071,002037,4
77750.0,,235.0,364.0,91.0,464900.0,2547.0,122.0,2312.0,29.2,25165.0,68.0,06,071,002038,1
138793.0,,270.0,536.0,30.0,485000.0,2604.0,95.0,3320.0,35.2,35528.0,14.0,06,071,002038,2
123750.0,,237.0,351.0,34.0,471200.0,-666666666.0,49.0,2426.0,32.6,40095.0,11.0,06,071,002039,1
167697.0,,246.0,386.0,21.0,558100.0,-666666666.0,29.0,2606.0,37.4,59575.0,32.0,06,071,002039,2
147143.0,,225.0,505.0,0.0,621100.0,-666666666.0,60.0,1977.0,37.4,46281.0,0.0,06,071,002040,1
136964.0,,521.0,472.0,105.0,546100.0,-666666666.0,27.0,3268.0,38.4,43649.0,0.0,06,071,002040,2
162014.0,,55.0,488.0,48.0,678400.0,2908.0,93.0,2452.0,32.2,55000.0,25.0,06,071,002041,1
142500.0,,458.0,226.0,80.0,920500.0,-666666666.0,33.0,2973.0,38.3,50282.0,0.0,06,071,002041,2
198730.0,,403.0,344.0,0.0,749100.0,-666666666.0,41.0,2450.0,42.0,73807.0,0.0,06,071,002042,1
189375.0,,114.0,507.0,20.0,836300.0,3485.0,56.0,2144.0,38.1,67929.0,26.0,06,071,002043,1
245119.0,,118.0,267.0,61.0,852800.0,-666666666.0,0.0,1394.0,45.9,69075.0,0.0,06,071,002043,2
185703.0,,221.0,724.0,43.0,790800.0,3501.0,140.0,2732.0,40.2,55564.0,0.0,06,071,002043,3
128897.0,,239.0,611.0,162.0,587100.0,1991.0,101.0,2174.0,36.1,39732.0,36.0,06,071,002044,1
127303.0,,284.0,449.0,26.0,561900.0,-666666666.0,298.0,2246.0,33.4,41525.0,32.0,06,071,002044,2
114208.0,,186.0,162.0,23.0,481700.0,-666666666.0,45.0,1045.0,33.9,34094.0,0.0,06,071,002045,1
129821.0,,105.0,242.0,30.0,486700.0,-666666666.0,45.0,1347.0,34.5,73178.0,0.0,06,071,002045,2
107667.0,,190.0,241.0,34.0,662200.0,1449.0,162.0,1511.0,37.4,45297.0,0.0,06,071,002046,1
127206.0,,207.0,246.0,39.0,601100.0,-666666666.0,132.0,1854.0,31.2,33852.0,0.0,06,071,002046,2
112696.0,,32.0,305.0,23.0,496200.0,-666666666.0,219.0,1506.0,39.0,35385.0,0.0,06,071,002046,3
157946.0,,219.0,328.0,46.0,649100.0,-666666666.0,92.0,2415.0,32.1,59081.0,0.0,06,071,002046,4
114452.0,,26.0,449.0,0.0,-666666666.0,2116.0,344.0,1224.0,39.9,40672.0,0.0,06,071,002047,1
125236.0,,74.0,276.0,60.0,409500.0,2255.0,252.0,1606.0,30.0,44501.0,0.0,06,071,002047,2
108078.0,,0.0,134.0,19.0,-666666666.0,1772.0,353.0,665.0,37.6,50623.0,19.0,06,071,002047,3
89630.0,,258.0,101.0,108.0,450000.0,-666666666.0,182.0,1853.0,39.0,50271.0,16.0,06,071,002048,1
225536.0,,68.0,308.0,0.0,697200.0,-666666666.0,28.0,1515.0,40.8,70195.0,0.0,06,071,002048,2
76477.0,,81.0,117.0,0.0,-666666666.0,1863.0,370.0,1073.0,31.7,27702.0,12.0,06,071,002049,1
83329.0,,67.0,199.0,79.0,414400.0,2079.0,397.0,1903.0,33.2,33224.0,0.0,06,071,002049,2
89012.0,,205.0,227.0,0.0,-666666666.0,2214.0,491.0,1644.0,38.0,59300.0,33.0,06,071,002050,1
86522.0,,351.0,232.0,0.0,443400.0,2470.0,635.0,2073.0,33.6,41359.0,37.0,06,071,002050,2
48030.0,,153.0,239.0,0.0,461600.0,1830.0,519.0,1999.0,30.5,17765.0,183.0,06,071,002050,3
107735.0,,0.0,459.0,13.0,-666666666.0,2420.0,540.0,1806.0,27.9,33005.0,13.0,06,071,002051,1
128686.0,,49.0,654.0,13.0,498300.0,2286.0,570.0,2756.0,35.3,46201.0,66.0,06,071,002051,2
26201.0,,378.0,416.0,110.0,472200.0,797.0,616.0,2816.0,35.2,15765.0,156.0,06,071,002101,1
71765.0,,307.0,141.0,66.0,416300.0,2090.0,109.0,1997.0,33.2,24194.0,34.0,06,071,002101,2
44375.0,,106.0,95.0,7.0,443800.0,1188.0,222.0,1183.0,32.2,23658.0,65.0,06,071,002103,1
99844.0,,38.0,175.0,19.0,306000.0,2202.0,252.0,1050.0,33.7,43286.0,23.0,06,071,002103,2
57000.0,,416.0,208.0,191.0,299000.0,1626.0,846.0,3057.0,29.1,23240.0,95.0,06,071,002103,3
63669.0,,292.0,338.0,87.0,284400.0,1798.0,372.0,2968.0,38.9,32331.0,117.0,06,071,002105,1
64226.0,,250.0,130.0,15.0,380700.0,1519.0,126.0,1026.0,36.5,24969.0,8.0,06,071,002105,2
103966.0,,567.0,237.0,72.0,457800.0,2310.0,60.0,2338.0,47.9,29287.0,106.0,06,071,002105,3
82014.0,,205.0,123.0,12.0,373700.0,2015.0,227.0,1669.0,31.9,25696.0,0.0,06,071,002107,1
41815.0,,302.0,204.0,98.0,118300.0,1494.0,738.0,2178.0,30.3,26874.0,100.0,06,071,002107,2
61905.0,,112.0,247.0,35.0,293800.0,1583.0,205.0,1138.0,36.8,29301.0,0.0,06,071,002107,3
57608.0,,68.0,242.0,0.0,-666666666.0,1948.0,751.0,1409.0,27.7,27609.0,52.0,06,071,002109,1
88875.0,,287.0,235.0,189.0,-666666666.0,2047.0,683.0,1471.0,29.8,44802.0,0.0,06,071,002109,2
61958.0,,644.0,644.0,82.0,411400.0,1924.0,1116.0,3896.0,28.6,26437.0,82.0,06,071,002109,3
75938.0,,42.0,151.0,7.0,432500.0,2586.0,155.0,1041.0,36.8,46749.0,0.0,06,071,002111,1
49846.0,,74.0,113.0,127.0,-666666666.0,1734.0,670.0,1679.0,34.2,22346.0,88.0,06,071,002111,2
59868.0,,119.0,116.0,34.0,-666666666.0,2228.0,392.0,944.0,26.2,26142.0,0.0,06,071,002111,3
72727.0,,170.0,173.0,18.0,-666666666.0,2055.0,616.0,1263.0,49.1,46564.0,0.0,06,071,002112,1
78494.0,,126.0,438.0,123.0,-666666666.0,2144.0,903.0,2433.0,26.9,29961.0,21.0,06,071,002112,2
81250.0,,106.0,37.0,48.0,356300.0,1343.0,108.0,836.0,26.7,18840.0,0.0,06,071,002204,1
68409.0,,227.0,210.0,110.0,-666666666.0,1729.0,422.0,2295.0,27.5,21471.0,11.0,06,071,002204,2
55880.0,,173.0,7.0,38.0,428600.0,1183.0,111.0,922.0,24.6,19269.0,66.0,06,071,002204,3
101063.0,,374.0,188.0,118.0,428900.0,2198.0,114.0,2053.0,29.3,23665.0,40.0,06,071,002204,4
92321.0,,285.0,238.0,57.0,457200.0,2300.0,54.0,2657.0,33.3,26435.0,0.0,06,071,002206,1
94531.0,,159.0,159.0,50.0,466300.0,-666666666.0,0.0,1501.0,25.9,27675.0,21.0,06,071,002206,2
85250.0,,98.0,119.0,52.0,460600.0,1824.0,116.0,1193.0,27.4,29729.0,10.0,06,071,002206,3
78421.0,,259.0,233.0,81.0,381900.0,1863.0,286.0,1873.0,37.3,33948.0,66.0,06,071,002206,4
53693.0,,319.0,223.0,112.0,547200.0,1726.0,742.0,3115.0,28.3,26251.0,140.0,06,071,002207,1
-666666666.0,,415.0,8.0,0.0,-666666666.0,-666666666.0,0.0,2977.0,34.2,1710.0,0.0,06,071,002207,2
109145.0,,226.0,73.0,25.0,401400.0,-666666666.0,56.0,1575.0,33.7,29321.0,51.0,06,071,002306,1
79219.0,,499.0,184.0,221.0,405400.0,2134.0,129.0,2378.0,35.5,26919.0,0.0,06,071,002306,2
72361.0,,260.0,229.0,51.0,371100.0,-666666666.0,35.0,2338.0,40.5,24288.0,20.0,06,071,002307,1
80396.0,,342.0,63.0,79.0,350900.0,1538.0,105.0,1921.0,26.5,20877.0,11.0,06,071,002307,2
-666666666.0,,121.0,81.0,35.0,412800.0,1435.0,243.0,1438.0,36.5,16421.0,230.0,06,071,002307,3
-666666666.0,,215.0,41.0,12.0,368700.0,-666666666.0,0.0,1089.0,35.1,31542.0,0.0,06,071,002308,1
46991.0,,69.0,0.0,7.0,401400.0,-666666666.0,48.0,744.0,29.3,13983.0,0.0,06,071,002308,2
96503.0,,549.0,631.0,269.0,473600.0,-666666666.0,448.0,5604.0,34.0,36645.0,69.0,06,071,002308,3
81798.0,,271.0,222.0,70.0,459500.0,-666666666.0,27.0,1443.0,31.9,25428.0,40.0,06,071,002308,4
-666666666.0,,291.0,80.0,0.0,426200.0,-666666666.0,115.0,1150.0,43.9,20976.0,81.0,06,071,002309,1
96616.0,,242.0,44.0,17.0,420400.0,-666666666.0,95.0,2301.0,35.8,30560.0,25.0,06,071,002309,2
-666666666.0,,355.0,112.0,50.0,516100.0,-666666666.0,0.0,2062.0,34.5,14000.0,212.0,06,071,002310,1
97151.0,,383.0,275.0,90.0,446300.0,-666666666.0,23.0,2981.0,28.7,30523.0,0.0,06,071,002310,2
-666666666.0,,90.0,423.0,0.0,430700.0,1148.0,303.0,2396.0,23.5,26065.0,256.0,06,071,002311,1
95051.0,,0.0,119.0,0.0,473500.0,-666666666.0,0.0,1907.0,18.3,22573.0,0.0,06,071,002311,2
156750.0,,340.0,143.0,48.0,453400.0,-666666666.0,0.0,1194.0,39.5,42739.0,0.0,06,071,002311,3
204805.0,,552.0,298.0,105.0,457900.0,2337.0,197.0,3292.0,33.1,47108.0,19.0,06,071,002312,1
115909.0,,472.0,276.0,102.0,444000.0,2500.0,102.0,2240.0,48.6,36763.0,21.0,06,071,002312,2
96250.0,,192.0,190.0,72.0,432500.0,3121.0,53.0,2260.0,28.5,26868.0,15.0,06,071,002313,1
90491.0,,445.0,273.0,139.0,370900.0,2099.0,274.0,2681.0,33.2,23879.0,91.0,06,071,002313,2
84375.0,,341.0,71.0,28.0,406200.0,2196.0,152.0,1742.0,31.0,27395.0,0.0,06,071,002313,3
138298.0,,236.0,411.0,0.0,484200.0,-666666666.0,165.0,2546.0,37.7,50925.0,0.0,06,071,002314,1
-666666666.0,,162.0,482.0,144.0,516400.0,-666666666.0,22.0,3103.0,35.2,42131.0,31.0,06,071,002314,2
107225.0,,221.0,323.0,0.0,572000.0,-666666666.0,25.0,1149.0,48.4,36660.0,34.0,06,071,002315,1
144239.0,,585.0,286.0,0.0,571400.0,-666666666.0,97.0,2495.0,38.7,35859.0,0.0,06,071,002315,2
-666666666.0,,201.0,56.0,126.0,338700.0,1323.0,170.0,1383.0,30.3,15924.0,61.0,06,071,002403,1
77969.0,,299.0,63.0,56.0,357000.0,1758.0,177.0,1479.0,29.3,18540.0,70.0,06,071,002403,2
85056.0,,520.0,73.0,59.0,320300.0,1723.0,100.0,2395.0,35.2,21371.0,59.0,06,071,002403,3
72308.0,,303.0,169.0,93.0,137500.0,1008.0,251.0,2010.0,30.1,16358.0,42.0,06,071,002404,1
116875.0,,269.0,86.0,8.0,372000.0,1417.0,112.0,1667.0,28.9,26955.0,41.0,06,071,002404,2
72841.0,,438.0,119.0,46.0,350200.0,1567.0,59.0,2240.0,30.7,21952.0,58.0,06,071,002405,1
68646.0,,415.0,81.0,59.0,345100.0,2032.0,58.0,1712.0,31.0,17320.0,50.0,06,071,002405,2
62574.0,,184.0,39.0,14.0,381800.0,1643.0,353.0,1546.0,30.0,18796.0,26.0,06,071,002405,3
42976.0,,295.0,54.0,88.0,-666666666.0,1214.0,313.0,1394.0,20.9,19441.0,85.0,06,071,002406,1
-666666666.0,,444.0,5.0,54.0,292600.0,-666666666.0,21.0,1314.0,32.8,26698.0,0.0,06,071,002406,2
78785.0,,193.0,80.0,33.0,334000.0,1209.0,82.0,1540.0,29.9,20450.0,14.0,06,071,002501,1
57019.0,,292.0,89.0,17.0,360600.0,1516.0,129.0,1684.0,33.6,22483.0,135.0,06,071,002501,2
50060.0,,185.0,176.0,15.0,326600.0,1472.0,188.0,1528.0,33.4,22080.0,30.0,06,071,002501,3
86987.0,,249.0,185.0,51.0,335000.0,1453.0,120.0,1640.0,31.1,18248.0,67.0,06,071,002501,4
66625.0,,374.0,107.0,120.0,350700.0,1781.0,98.0,1647.0,38.2,22338.0,30.0,06,071,002503,1
70827.0,,416.0,95.0,120.0,339400.0,1726.0,175.0,2740.0,34.8,18408.0,14.0,06,071,002503,2
79161.0,,489.0,99.0,159.0,357000.0,2192.0,160.0,2566.0,35.1,20411.0,35.0,06,071,002504,1
81705.0,,355.0,123.0,145.0,360300.0,1309.0,86.0,1856.0,28.7,19207.0,60.0,06,071,002504,2
81875.0,,318.0,124.0,59.0,396900.0,2385.0,99.0,1273.0,44.2,28798.0,0.0,06,071,002602,1
81719.0,,437.0,251.0,58.0,367500.0,-666666666.0,89.0,1808.0,30.4,21258.0,83.0,06,071,002602,2
58876.0,,383.0,177.0,209.0,348700.0,1368.0,448.0,2825.0,27.0,21050.0,151.0,06,071,002602,3
73571.0,,236.0,35.0,110.0,346000.0,1832.0,121.0,1262.0,33.3,23788.0,0.0,06,071,002602,4
79643.0,,244.0,125.0,127.0,374700.0,1742.0,90.0,1795.0,32.3,29983.0,22.0,06,071,002604,1
94063.0,,181.0,163.0,19.0,370600.0,-666666666.0,61.0,1588.0,28.3,28151.0,19.0,06,071,002604,2
88869.0,,392.0,116.0,61.0,405000.0,-666666666.0,114.0,1426.0,39.5,29200.0,0.0,06,071,002604,3
55208.0,,191.0,165.0,74.0,351100.0,2333.0,74.0,1052.0,37.5,22278.0,0.0,06,071,002604,4
89545.0,,306.0,154.0,110.0,382600.0,2018.0,193.0,2226.0,32.3,26287.0,53.0,06,071,002606,1
90653.0,,434.0,76.0,60.0,385100.0,1549.0,329.0,2074.0,26.8,39001.0,53.0,06,071,002606,2
89559.0,,464.0,310.0,40.0,412600.0,1831.0,115.0,2467.0,33.7,27266.0,68.0,06,071,002606,3
55165.0,,324.0,25.0,26.0,-666666666.0,1074.0,136.0,989.0,39.6,14375.0,22.0,06,071,002608,1
76380.0,,144.0,101.0,54.0,457600.0,2643.0,70.0,1758.0,31.9,30545.0,20.0,06,071,002608,2
117365.0,,733.0,370.0,114.0,464000.0,-666666666.0,92.0,3733.0,30.5,27258.0,59.0,06,071,002608,3
95828.0,,558.0,146.0,76.0,468800.0,1135.0,208.0,2184.0,43.8,26338.0,73.0,06,071,002609,1
58971.0,,304.0,26.0,118.0,380000.0,1672.0,224.0,1853.0,27.0,21794.0,78.0,06,071,002609,2
102042.0,,468.0,284.0,117.0,380100.0,2273.0,130.0,2140.0,31.1,30631.0,0.0,06,071,002610,1
118438.0,,180.0,218.0,7.0,417200.0,-666666666.0,47.0,1490.0,27.2,26518.0,54.0,06,071,002610,2
106929.0,,388.0,254.0,77.0,383600.0,1940.0,44.0,3019.0,34.4,28192.0,12.0,06,071,002611,1
96743.0,,272.0,249.0,103.0,416000.0,-666666666.0,47.0,2106.0,25.6,24663.0,0.0,06,071,002611,2
83056.0,,337.0,201.0,42.0,451700.0,-666666666.0,10.0,2011.0,40.0,28030.0,116.0,06,071,002703,1
109958.0,,360.0,127.0,36.0,433800.0,-666666666.0,22.0,1642.0,47.6,38941.0,15.0,06,071,002703,2
89647.0,,275.0,117.0,32.0,379400.0,2177.0,163.0,1708.0,34.0,29536.0,31.0,06,071,002703,3
85795.0,,226.0,78.0,7.0,350400.0,1055.0,110.0,1826.0,33.0,25780.0,74.0,06,071,002705,1
93611.0,,281.0,87.0,0.0,395800.0,1963.0,93.0,1441.0,37.8,25105.0,0.0,06,071,002705,2
85577.0,,280.0,181.0,52.0,394800.0,-666666666.0,0.0,1207.0,34.5,33395.0,23.0,06,071,002705,3
97353.0,,451.0,111.0,61.0,425500.0,-666666666.0,16.0,1692.0,32.9,22557.0,55.0,06,071,002705,4
134466.0,,1265.0,809.0,318.0,475800.0,1680.0,108.0,9724.0,34.1,39345.0,48.0,06,071,002706,1
-666666666.0,,378.0,90.0,96.0,388700.0,-666666666.0,9.0,1866.0,36.4,27678.0,36.0,06,071,002706,2
91675.0,,503.0,423.0,304.0,421200.0,2594.0,164.0,2951.0,31.4,23327.0,126.0,06,071,002706,3
170500.0,,423.0,253.0,34.0,456500.0,-666666666.0,57.0,1627.0,31.2,41475.0,29.0,06,071,002707,1
189310.0,,163.0,117.0,50.0,436500.0,1839.0,103.0,1274.0,33.2,44245.0,0.0,06,071,002707,2
131250.0,,553.0,310.0,39.0,458400.0,2639.0,78.0,2707.0,33.4,36255.0,0.0,06,071,002708,1
149770.0,,642.0,493.0,84.0,466800.0,3036.0,208.0,4206.0,33.9,46209.0,0.0,06,071,002708,2
124179.0,,423.0,727.0,74.0,550600.0,-666666666.0,155.0,3726.0,37.3,40068.0,0.0,06,071,002709,1
91071.0,,504.0,148.0,38.0,369800.0,1782.0,179.0,2556.0,31.7,22826.0,18.0,06,071,002801,1
44146.0,,273.0,44.0,22.0,339500.0,1352.0,288.0,1350.0,29.2,15432.0,100.0,06,071,002801,2
41250.0,,146.0,69.0,47.0,-666666666.0,1351.0,270.0,1123.0,24.5,16419.0,71.0,06,071,002801,3
58864.0,,265.0,100.0,67.0,-666666666.0,1399.0,496.0,2025.0,27.5,15607.0,113.0,06,071,002803,1
66648.0,,170.0,71.0,23.0,384300.0,1618.0,194.0,1142.0,31.5,20980.0,24.0,06,071,002803,2
72981.0,,200.0,87.0,42.0,344400.0,1714.0,30.0,915.0,31.0,22521.0,13.0,06,071,002803,3
50250.0,,402.0,27.0,74.0,339600.0,1198.0,498.0,3174.0,24.0,13276.0,192.0,06,071,002804,1
59556.0,,194.0,0.0,29.0,359100.0,1077.0,234.0,848.0,34.3,20575.0,26.0,06,071,002804,2
34474.0,,414.0,0.0,84.0,-666666666.0,1298.0,554.0,2084.0,26.4,14291.0,204.0,06,071,002804,3
58750.0,,151.0,64.0,0.0,381400.0,-666666666.0,80.0,1198.0,32.6,19621.0,29.0,06,071,002901,1
51169.0,,298.0,203.0,43.0,347900.0,1173.0,514.0,2199.0,25.3,18498.0,61.0,06,071,002901,2
81429.0,,181.0,44.0,20.0,371700.0,1369.0,108.0,1277.0,30.8,20348.0,45.0,06,071,002901,3
78458.0,,164.0,229.0,22.0,349500.0,1335.0,104.0,1335.0,33.4,21207.0,0.0,06,071,002902,1
43134.0,,283.0,187.0,78.0,366700.0,1273.0,435.0,1566.0,35.1,18243.0,32.0,06,071,002902,2
63618.0,,294.0,92.0,84.0,337100.0,1983.0,110.0,1501.0,26.9,16774.0,0.0,06,071,002902,3
